,id,title,department,location,link,description
313,5838333002,Head of Vehicle Purchasing & Supply Chain,Bolt Drive,"{'city': 'Amsterdam, Netherlands'}",https://bolt.eu/en/careers/positions/5838333002,"We are looking for an experienced manager to join the Bolt Drive vertical and carry the responsibility of vehicle sourcing and purchasing. The role is essential to ensure fast growth of the vertical by purchasing vehicles and securing the supply matching Bolt Drive business requirements. This will involve forming relationships with vehicle suppliers (OEMs, dealers, importers, independent dealers, leasing companies). Also to expand any opportunities by seeking out and creating relationships with fleet & leasing companies not currently used by us.  Your daily adventures will include:    Form relationships with vehicle producers and suppliers. Prepare a strategy of procurement to alleviate the shortage and the quality of equipment. Identify the key suppliers and select the best price ratio. Purchase vehicles that match our profile requirements, taking into account price and commercial terms & conditions, ensuring vehicles are purchased at the best possible value. Achieve the procurement targets set out whilst maintaining focus on purchasing the correct vehicles at the optimum market value. Nurturing key relationships with suppliers to negotiate the best prices and procurement deals for the company  Monitoring total costs of company purchases. Maximize market opportunities as they arise, actively seeking out new supply sources and building relationships with new and existing suppliers. Build an extensive network of suppliers across Auction Houses, Dealership Groups, and Vehicle Leasing companies/fleet re-marketing sources. The undertaking of all of the paperwork requirements in the role.   We are looking for:   Must have previous buying experience (very large volumes), worked in the head office at a large global car rental company, leasing company, or independent dealership network. A well-presented, confident individual, understanding the vehicle market very well.  Demonstrable track record, have a good sense of business opportunities and how to maximize returns on vehicles, understand importer/dealer targets/goals across different EU regions.  Excellent communication skills. Strong organizational skills, systematic approach. Demonstrates a flexible approach to work that is focused on “getting the job done”. Team player.    #LI-Hybrid"
314,5838334002,Head of Vehicle Purchasing & Supply Chain,Bolt Drive,"{'city': 'Brussels, Belgium'}",https://bolt.eu/en/careers/positions/5838334002,"We are looking for an experienced manager to join the Bolt Drive vertical and carry the responsibility of vehicle sourcing and purchasing. The role is essential to ensure fast growth of the vertical by purchasing vehicles and securing the supply matching Bolt Drive business requirements. This will involve forming relationships with vehicle suppliers (OEMs, dealers, importers, independent dealers, leasing companies). Also to expand any opportunities by seeking out and creating relationships with fleet & leasing companies not currently used by us.  Your daily adventures will include:    Form relationships with vehicle producers and suppliers. Prepare a strategy of procurement to alleviate the shortage and the quality of equipment. Identify the key suppliers and select the best price ratio. Purchase vehicles that match our profile requirements, taking into account price and commercial terms & conditions, ensuring vehicles are purchased at the best possible value. Achieve the procurement targets set out whilst maintaining focus on purchasing the correct vehicles at the optimum market value. Nurturing key relationships with suppliers to negotiate the best prices and procurement deals for the company  Monitoring total costs of company purchases. Maximize market opportunities as they arise, actively seeking out new supply sources and building relationships with new and existing suppliers. Build an extensive network of suppliers across Auction Houses, Dealership Groups, and Vehicle Leasing companies/fleet re-marketing sources. The undertaking of all of the paperwork requirements in the role.   We are looking for:   Must have previous buying experience (very large volumes), worked in the head office at a large global car rental company, leasing company, or independent dealership network. A well-presented, confident individual, understanding the vehicle market very well.  Demonstrable track record, have a good sense of business opportunities and how to maximize returns on vehicles, understand importer/dealer targets/goals across different EU regions.  Excellent communication skills. Strong organizational skills, systematic approach.  Demonstrates a flexible approach to work that is focused on “getting the job done”. Team player.    #LI-Hybrid"
315,5936524002,Health & Safety Business Partner,Legal,"{'city': 'Berlin, Germany'}",https://bolt.eu/en/careers/positions/5936524002,"We are looking for a new Health and Safety Business Partner to join our team in Germany. You will assist with the implementation of Bolt’s Health and Safety Management System across a fast-paced and exciting organisation, with a focus on the German market. This role allows you to be located anywhere in Germany, but will include business travel (15-40% of time depending on the phase of the project).   Your daily adventures will include :    Work closely with operational leaders and operators across all product lines to ensure that Bolt’s Occupational Health and Safety (OHS) processes are appropriate and understood, with a focus on the German market. Conducting in-person audits of Bolt sites and working with local teams to improve OHS processes and outcomes.  Identify and address gaps in Bolt’s OHS management system processes.  Oversee incidents entered into Bolt’s incident management system and assist with investigations, reporting and auditing.  Project manage delivery of assigned tasks within Bolt’s Risk and Safety strategy, including tracking and reporting on project progress. Develop and deliver OHS training, as required. Ad hoc OHS responsibilities, as requested.  What we are looking for :   Excellent interpersonal skills that establish trust and effective working relationships. Demonstrated understanding and application of German OHS legislation. FASI (Fachkraft für Arbeitssicherheit) qualification is a must. 5+ years’ experience in an OHS role. Professional level fluency in English and German languages.  #LI-Hybrid"
316,5982106002,Health & Safety Business Partner,Legal,"{'city': 'Hamburg, Germany'}",https://bolt.eu/en/careers/positions/5982106002,"We are looking for a new Health and Safety Business Partner to join our team in Germany. You will assist with the implementation of Bolt’s Health and Safety Management System across a fast-paced and exciting organisation, with a focus on the German market   Your daily adventures will include :    Work closely with operational leaders and operators across all product lines to ensure that Bolt’s Occupational Health and Safety (OHS) processes are appropriate and understood, with a focus on the German market. Conducting in-person audits of Bolt sites and working with local teams to improve OHS processes and outcomes.  Identify and address gaps in Bolt’s OHS management system processes.  Oversee incidents entered into Bolt’s incident management system and assist with investigations, reporting and auditing.  Project manage delivery of assigned tasks within Bolt’s Risk and Safety strategy, including tracking and reporting on project progress. Develop and deliver OHS training, as required. Ad hoc OHS responsibilities, as requested.  What we are looking for :   Excellent interpersonal skills that establish trust and effective working relationships. Demonstrated understanding and application of German OHS legislation. FASI (Fachkraft für Arbeitssicherheit) qualification is a must. 5+ years’ experience in an OHS role. Professional level fluency in English and German languages.  #LI-Hybrid"
317,5986249002,Health & Safety Business Partner,Legal,"{'city': 'Cologne, Germany'}",https://bolt.eu/en/careers/positions/5986249002,"We are looking for a new Health and Safety Business Partner to join our team in Germany. You will assist with the implementation of Bolt’s Health and Safety Management System across a fast-paced and exciting organisation, with a focus on the German market   Your daily adventures will include :    Work closely with operational leaders and operators across all product lines to ensure that Bolt’s Occupational Health and Safety (OHS) processes are appropriate and understood, with a focus on the German market. Conducting in-person audits of Bolt sites and working with local teams to improve OHS processes and outcomes.  Identify and address gaps in Bolt’s OHS management system processes.  Oversee incidents entered into Bolt’s incident management system and assist with investigations, reporting and auditing.  Project manage delivery of assigned tasks within Bolt’s Risk and Safety strategy, including tracking and reporting on project progress. Develop and deliver OHS training, as required. Ad hoc OHS responsibilities, as requested.  What we are looking for :   Excellent interpersonal skills that establish trust and effective working relationships. Demonstrated understanding and application of German OHS legislation. FASI (Fachkraft für Arbeitssicherheit) qualification is a must. 5+ years’ experience in an OHS role. Professional level fluency in English and German languages.  #LI-Hybrid"
318,5982107002,Health & Safety Business Partner,Legal,"{'city': 'Munich, Germany'}",https://bolt.eu/en/careers/positions/5982107002,"We are looking for a new Health and Safety Business Partner to join our team in Germany. You will assist with the implementation of Bolt’s Health and Safety Management System across a fast-paced and exciting organisation, with a focus on the German market   Your daily adventures will include :    Work closely with operational leaders and operators across all product lines to ensure that Bolt’s Occupational Health and Safety (OHS) processes are appropriate and understood, with a focus on the German market. Conducting in-person audits of Bolt sites and working with local teams to improve OHS processes and outcomes.  Identify and address gaps in Bolt’s OHS management system processes.  Oversee incidents entered into Bolt’s incident management system and assist with investigations, reporting and auditing.  Project manage delivery of assigned tasks within Bolt’s Risk and Safety strategy, including tracking and reporting on project progress. Develop and deliver OHS training, as required. Ad hoc OHS responsibilities, as requested.  What we are looking for :   Excellent interpersonal skills that establish trust and effective working relationships. Demonstrated understanding and application of German OHS legislation. FASI (Fachkraft für Arbeitssicherheit) qualification is a must. 5+ years’ experience in an OHS role. Professional level fluency in English and German languages.  #LI-Hybrid"
319,6111712002,Internal Communications Manager,Marketing,"{'city': 'Tallinn, Estonia'}",https://bolt.eu/en/careers/positions/6111712002," A fast, smart and knowledge-driven company runs on communication. Empowered employees need knowledge and information to deliver results, and to understand the big picture to make smart decisions. The role of internal communication in Bolt is to help us build an organisation where everyone feels that they’re part of it. Internal Communication Manager works together with different divisions in Bolt to ensure alignment on priorities and overall internal communication strategies.  Internal Communication team members help leaders communicate and interact with employees across different countries, in ways that resonate, inspire, and keep them connected to our vision and culture and each other.     Play an essential role in enhancing employee engagement through innovative new approaches. Drive communication activities to support transformation, organise internal events, change management and culture initiatives and handle communication for diversity & inclusion initiatives and galvanize teams around these programs. Manage internal communication channels, content and events and play a key role in internal content creation and maintain a cadence of messaging using various channels Analyze employee engagement and sentiment trends to proactively identify opportunities for internal communication team.  Manage tools for internal communication engagement and analytics - measure and analyse internal communications efforts for their effectiveness against stated goals. Provide support, advice and coaching on content and choice of method to enhance the impact on an overall company as well as division-level. Help with the production of internal presentations, content and visuals. Produce content and keep employees informed using internal communication channels. Update intranet, maintain and delete content, pages and visuals so that relevant announcements, information, guidelines and documentation are understood, accessible and released with regards to appropriate timing.    3+ years of experience managing internal communication or PR.  Executed successful internal communication or PR strategies and plans. Experience in tailoring messages for a variety of target audiences. Experience in project management working with multiple stakeholders. Relevant education in journalism, communications, PR or marketing. Understanding the principles of employee engagement and change management. Ability to write clear and engaging texts. Strong interpersonal skills and the ability to build strong relations with internal stakeholders, executives and teams in a multicultural environment.  Strong public speaking and presentation skills. Excellent written and spoken English. Experience in organising and executing events. Passionate about employer communication!   You will get extra credit for:   Experience in sharing economy, tech business, transport industry, startup or dynamic high-growth company. Experience in video production and photography.   #LI-Hybrid"
320,5243507002,Internal IT Specialist,Business Operations,"{'city': 'Tallinn, Estonia'}",https://bolt.eu/en/careers/positions/5243507002,"We are looking for an IT Specialist to join our Internal IT team. Your natural ability to be resourceful is essential as you will continuously look for opportunities to make improvements and deliver value for the organization as a whole. You are someone who embraces the opportunity to solve new problems and are not afraid of challenges.  Your daily adventures will include:   Assisting Bolt’s growing personnel with installation, encryption, configuration and ongoing usability of laptops    Taking charge of solving various complex IT tasks   Suggest improvements, modify existing configurations and, under guidance, update any of the internal tools.   Document your learnings and find areas to improve – create documentation about processes   Making sure that everything works so that Bolt employees can focus on their tasks      What we’re looking for:   Experience and good working knowledge of MacOS, IOS and Android.   A positive can-do attitude and ability to independently make decisions and manage projects.   Natural aptitude with technology – the more you know, the better, but more importantly you must love learning about tech, tools or services.   Previous experience in IT – be it a lot of support experience or some years of backend/sysadmin experience.   Good English and communication skills      If you have previous experience with managing tools like: Okta, Jamf , Atlassian, Zoom, Google Workspace, Slack #LI-Hybrid"
321,6117934002,Intern - Bolt Business,Bolt Business,"{'city': 'Prague, Czech Republic'}",https://bolt.eu/en/careers/positions/6117934002,"We are looking for a sharp, highly-organised Bolt Business Intern to support our Bolt Business operations. You will be responsible for the daily functions that are at the core of the business locally where your work will have a direct impact on our growth. Working closely with a high-performing team along with the Business Sales Specialists, Business Development Managers and Country Sales Lead.  Your daily adventures will include:    Onboarding and/or training newly registered companies Unblocking/Activating self-registered companies Finding resolutions to partners issues and questions Working closely with the local Bolt Business teams to streamline relevant processes Supporting the local Bolt Business team in local initiatives that contribute to country growth   We are looking for:  A student A great communicator A hustler, not stopping after 20 obstacles a day Excellent spoken and written Czech & English You're passionate about new technologies and sales      #LI-Hybrid"
322,6049384002,Inventory Specialist,Micromobility Operations,"{'city': 'Tallinn, Estonia'}",https://bolt.eu/en/careers/positions/6049384002,"  We are looking for a Central Operations Inventory Specialist, who will focus overseeing the inventory of the network by ensuring count and track of all products and supplies as well as comparing actual inventory to utilization records. As an Inventory Specialist you need to be proficient in using inventory software, have detailed knowledge of spare parts and a strong attention to detail.   Your daily adventures will include:    Oversee the count of all Warehouse spare parts and assets.  Analyse inventory counts and compare them to physical store inventory.  Work together with our Inventory Manager and Head of Central Operations. Provide training to local Operation teams on Inventory management and counting procedures. Follow up with local teams in case of discrepancies between assigned and counted items. Work with Inventory Manager and local teams on ways to reduce inventory discrepancy and possible theft or “shrink.” Use computerized inventory software to record, track, and maintain all inventory related data. Carrie out preparation activities before the Inventory Count. Support the Inventory Manager in their duties.    We are looking for:    High school diploma or GED required Demonstrate proficiency in the use of inventory software. Possesse potential to develop specific knowledge of Bolt's range of products and services. Exhibit ability to interpret and explain inventory and utilization reports. Pay close attention to detail. Demonstrate organizational skills. Exhibit ability to think creatively in order to devise best inventory control practices.  Possess a keen eye for organization. Demonstrate strong interpersonal skills. Work well with a team. Work experience in retail and/or inventory control is preferred.       #LI-Hybrid"
323,6056980002,Investor Relations Analyst,Finance,"{'city': 'Stockholm, Sweden'}",https://bolt.eu/en/careers/positions/6056980002,"   We are looking for a Investor Relations Analyst to join our HQ team who will act as a partner for the Investor Relations team, being responsible for monitoring operational and financial KPIs across the business, compiling competitor benchmarking and market intelligence insights across all of our products, and contributing to investor reporting and the preparation of various investor-facing materials. The role will offer broad experience and exposure to Bolt on a global scale, closely engaging with a variety of stakeholders across the business.      Your daily adventures will include:      Building a solid understanding of Bolt’s key operating and financial metrics and contributing insights to Bolt’s management team, by leveraging an in-depth knowledge of underlying industry trends and developments Collecting data on relevant operational and financial KPIs, benchmarking Bolt’s performance with industry peers across all our products, summarising and delivering relevant news and insights from a variety of sources (quarterly & annual reports, industry newsletters, equity research reports etc) Conducting strategic analysis on industry trends and key growth drivers, incorporating key findings into Bolt’s internal and investor-facing materials Playing a key role in delivering value-add insights on our business performance and communicating these both internally and externally Developing and maintaining excel models for tracking industry peers’ performance on an ongoing basis Supporting preparation and updating of various investor-facing materials (incl. quarterly reports, investor presentations, annual report) Assisting the team in preparing monthly business performance analysis      We are looking for:      2+ years of experience in an analytical role within banking/capital markets, investor relations, consultancy or a high-growth technology company You are data-driven, with excellent financial and analytical skills and experienced in modelling and analysis (strong excel skills are required, SQL is a big plus) Ability to work independently and manage multiple tasks in a high-paced environment Strong ability to collaborate across a global team with multiple stakeholders      #LI-Hybrid"
324,6070237002,Investor Relations Analyst,Finance,"{'city': 'London, United Kingdom'}",https://bolt.eu/en/careers/positions/6070237002,"   We are looking for a Investor Relations Analyst to join our HQ team who will act as a partner for the Investor Relations team, being responsible for monitoring operational and financial KPIs across the business, compiling competitor benchmarking and market intelligence insights across all of our products, and contributing to investor reporting and the preparation of various investor-facing materials. The role will offer broad experience and exposure to Bolt on a global scale, closely engaging with a variety of stakeholders across the business.      Your daily adventures will include:      Building a solid understanding of Bolt’s key operating and financial metrics and contributing insights to Bolt’s management team, by leveraging an in-depth knowledge of underlying industry trends and developments Collecting data on relevant operational and financial KPIs, benchmarking Bolt’s performance with industry peers across all our products, summarising and delivering relevant news and insights from a variety of sources (quarterly & annual reports, industry newsletters, equity research reports etc) Conducting strategic analysis on industry trends and key growth drivers, incorporating key findings into Bolt’s internal and investor-facing materials Playing a key role in delivering value-add insights on our business performance and communicating these both internally and externally Developing and maintaining excel models for tracking industry peers’ performance on an ongoing basis Supporting preparation and updating of various investor-facing materials (incl. quarterly reports, investor presentations, annual report) Assisting the team in preparing monthly business performance analysis      We are looking for:      2+ years of experience in an analytical role within banking/capital markets, investor relations, consultancy or a high-growth technology company You are data-driven, with excellent financial and analytical skills and experienced in modelling and analysis (strong excel skills are required, SQL is a big plus) Ability to work independently and manage multiple tasks in a high-paced environment Strong ability to collaborate across a global team with multiple stakeholders      #LI-Hybrid"
325,5812259002,Investor Relations Analyst,Finance,"{'city': 'Tallinn, Estonia'}",https://bolt.eu/en/careers/positions/5812259002,"   We are looking for a Investor Relations Analyst to join our HQ team who will act as a partner for the Investor Relations team, being responsible for monitoring operational and financial KPIs across the business, compiling competitor benchmarking and market intelligence insights across all of our products, and contributing to investor reporting and the preparation of various investor-facing materials. The role will offer broad experience and exposure to Bolt on a global scale, closely engaging with a variety of stakeholders across the business.      Your daily adventures will include:      Building a solid understanding of Bolt’s key operating and financial metrics and contributing insights to Bolt’s management team, by leveraging an in-depth knowledge of underlying industry trends and developments Collecting data on relevant operational and financial KPIs, benchmarking Bolt’s performance with industry peers across all our products, summarising and delivering relevant news and insights from a variety of sources (quarterly & annual reports, industry newsletters, equity research reports etc) Conducting strategic analysis on industry trends and key growth drivers, incorporating key findings into Bolt’s internal and investor-facing materials Playing a key role in delivering value-add insights on our business performance and communicating these both internally and externally Developing and maintaining excel models for tracking industry peers’ performance on an ongoing basis Supporting preparation and updating of various investor-facing materials (incl. quarterly reports, investor presentations, annual report) Assisting the team in preparing monthly business performance analysis      We are looking for:      2+ years of experience in an analytical role within banking/capital markets, investor relations, consultancy or a high-growth technology company You are data-driven, with excellent financial and analytical skills and experienced in modelling and analysis (strong excel skills are required, SQL is a big plus) Ability to work independently and manage multiple tasks in a high-paced environment Strong ability to collaborate across a global team with multiple stakeholders      #LI-Hybrid"
326,5340968002,IoT Engineering Manager,Engineering,"{'city': 'Tallinn, Estonia'}",https://bolt.eu/en/careers/positions/5340968002,"Bolt is looking for an IoT Team Lead to join our Vehicles team, who will be primarily focused on the development and improvement of actual products. This is once in a lifetime opportunity in a massively disrupting urban transportation area. While the company is well-backed by strong investors and top talent, it’s small enough for every individual to have a big impact on its future and as well benefit from a sky-rocketing equity package. Your daily adventures will include:    Leading a team of firmware and electronics engineers Drive to the next level our IoT development Combine managerial and technical tasks, be hands-on writing and reviewing code, and at the same time coordinating the work of other engineers Give inputs into a new feature roadmap Owning the project, solving the technical issues of the development and testing team   We are looking for:   Prior experience in developing Internet of Things (IoT) systems Previous leading experience 3-5 years of work experience in developing/executing large scale distributed systems with a focus on building Internet of Things (IoT) applications Ability to coordinate a team of firmware and electronics specialists. Good knowledge of embedded systems (limited resources, device inaccessibility) Good English and communication skills   #LI-Hybrid"
327,5929434002,Junior Customer Support Specialist ,Customer Support,"{'city': 'Tbilisi, Georgia'}",https://bolt.eu/en/careers/positions/5929434002," We are looking for a Customer Support Specialist for ride-hailing. Are you after a high-impact role in a fast-growing organization where you can build from scratch and scale both yourself and the business? Then this one might be for you. Let’s build the future of transportation together!   Salary: 1300GEL Gross + Annual Bonuses Probation Period: 6 months  Please note that this position is procured by a third party representing a local partner. Bolt Group companies are not involved in the recruitment process  Your daily adventures will include:    Successfully support riders/drivers through multiple channels Create loyal fans by showing them we really care Contribute and share ideas to decrease the workload and improve the quality & speed of Bolt's customer support Be a key player in building a support team in a challenging growth environment Work in rotative shifts: day (9am – 6pm)/evening (2pm-11pm) / weekend    What we're looking for:   You're a great communicator You're passionate about new technologies and ride-hailing Understand what outstanding customer support looks like and be ready to go the extra mile Be always ready to put customers first, be passionate about helping others Be curious as to why customer support is contacted in the first place and be ready to tell the story to other teams within Bolt You're a hustler, not stopping after 20 obstacles a day You have excellent spoken and written of Georgian and English   Why you’ll love it here:   Your daily duties will have a meaningful impact on millions of people all over the world You’ll be surrounded by the most friendly, supportive colleagues you can imagine As we grow, so will you! Bolt’s fast-paced, challenging environment offers you great opportunities for professional development Switching off is important! At Bolt, we like to work hard and play hard. Enjoy our fun team events, office snacks, and more  #LI-Hybrid"
328,6098530002,Junior Financial Controller,Finance,"{'city': 'Tallinn, Estonia'}",https://bolt.eu/en/careers/positions/6098530002,"   We are looking for a Junior Financial Controller on Group level to undertake various aspects of financial checks and analysis, including different business line accounting, cash flow, regulatory and financial reporting. Junior Finance Controller responsibilities will also include financial risk management.     Your daily adventures will include:      Supporting accounting operations, including Cost Accounting, Inventory Accounting and Revenue Recognition Supporting the preparation of regulatory reporting Supporting month-end and year-end close process Supporting team with quality control over financial transactions and financial reporting Support documenting business processes and accounting policies to maintain and strengthen internal controls Additional controller duties as necessary      We are looking for:      2+ years of overall finance controlling or BIG4 experience Bachelor’s degree in finance or equivalent You have thorough knowledge of accounting principles and procedures You are compliance oriented Experience with general ledger functions and the month-end/year end close process      #LI-Hybrid"
329,5850617002,Junior Influencer Marketing Specialist,Marketing,"{'city': 'Tallinn, Estonia'}",https://bolt.eu/en/careers/positions/5850617002,"We are looking for an Junior Influencer Marketing Specialist to oversee partnerships with social media influencers, helping to grow Bolt brand reach and drive demand worldwide. As part of our HQ marketing team, you’ll be responsible for executing a global influencer marketing program to accelerate user acquisition through campaigns and other forms of collaboration.We’re looking for someone with a preliminary understanding of influencer marketing, a data-driven mindset and a creative spark in their ideas.    Managing the performance-driven Bolt Ambassador Program in 20+ countries and being a first point-of-contact to our network of influencers. Coming up with creative collaboration ideas that are in-line with the latest trends to support our brand messages; Finding and onboarding relevant influencers to support local and regional teams with influencer marketing activations; Support ongoing relationships with local agency partners, making sure everything is delivered on time and within budget. Reporting on influencer marketing campaign results, analysing the ROI and suggesting ways to improve the campaigns;  Collaborating with an international team of marketers to make Bolt stand out, grow and generate buzz on social media. Finally, enjoy the ride - this industry is in constant change, so your role keeps evolving on the go!   1+ years of experience in marketing, social media or influencer management; Excellent written and spoken English; A knowledge and understanding of the social media landscape, plus experience of using different social channels to their best effect; Great project management skills and an ability to work effectively both independently and to collaborate as part of a team;  A creative and highly motivated self-starter with a positive and flexible approach; Basic experience using social media analytics, tracking and email marketing tools (...and a willingness to learn a few Google sheets formulas if needed).   #LI-Hybrid"
330,6103916002,Junior Lifecycle Communication Specialist,Marketing,"{'city': 'Tallinn, Estonia '}",https://bolt.eu/en/careers/positions/6103916002," Working closely with our Marketing, Expansion & Product Teams, you’ll be helping to expand the Lifecycle strategy by implementing email, in-app and push messaging campaigns to engage with our users. This role is a good fit for someone with an understanding of user lifecycle, strong communication skills and high attention to detail.     With the help of Lifecycle Marketing team, support the performance of over 2000 automated messages by setting up the campaigns, editing the copy, visuals, and target audiences Draft, localise and implement new lifecycle messaging campaigns for active, passive and churned users for assigned product line Work closely with 30+ local teams to support sending market-specific and global ad-hoc communications Debug and optimise active communication campaigns to ensure its best performance Analyse existing communications and implement new messaging campaigns for active and churned users       At least 1 year of experience working in marketing, product or a similar field An understanding of user lifecycle and high interest in developing the knowledge further Excellent English copywriting skills High attention to detail and ability to focus and prioritise Experience with lifecycle/email campaigns and communicating to large audiences is beneficial Experience with customer engagement tools (Leanplum, Braze, Intercom, etc) is a plus    #LI-Hybrid"
331,6091523002,Junior Operations Specialist,Ride-hailing,"{'city': 'Tbilisi, Georgia'}",https://bolt.eu/en/careers/positions/6091523002," We are looking for a rockstar Junior Operations Specialist to support our Georgia Ride-hailing operations. Are you after a role in a fast-growing organisation with big impact on the city you live in? Then this one might be for you. Let’s build the future of transportation together!   Salary: 1300GEL Gross + Annual Bonuses Probation Period: 6 months  Please note that this position is procured by a third party representing a local partner. Bolt Group companies are not involved in the recruitment process  Your daily adventures will include:    Support Bolt Ride-hailing Operations in Tbilisi Deal with Bolt Ride-hailing fleet management and care Keep a high quality customer support for users   What we're looking for:   You're a great communicator You're passionate about new technologies and ride-hailing You have a data-driven analytical mindset (Excel skills are a plus)  You have 1-year working experience (desirable)  Proactive approach and high degree of independence  You're a hustler, not stopping after 20 obstacles a day You have excellent spoken and written of Georgian and English    #LI-Hybrid"
332,6067815002,Junior Partner Operations Specialist,Bolt Food,"{'city': 'Tbilisi, Georgia'}",https://bolt.eu/en/careers/positions/6067815002,"    We are looking for a Junior Partner Operations Specialist to help us build our Bolt Food partner operations efforts. You’ll be responsible for onboarding new partners (restaurant & grocery), discovering and driving performance improvements. It’s an exciting, once-in-a-lifetime opportunity as you would work with smart people from local market and HQ, come up with scalable solutions to operational problems, and see results of your work each day. Salary: Gel 1300 gross + Annual bonuses  Please note, that this position is procured by a third party representing a local partner. Bolt Group companies are not involved in the recruitment process         Your daily adventures will include:      Successfully manage key performance metrics for our partner restaurants and grocery stores Work closely with other teams in order to resolve challenging issues in restaurant and grocery performance Onboard and train our new partners Support existing partners and solve interesting operational issues  Effectively communicate with our partner restaurants and grocery stores both verbally and in writing Analyse data and monitor our engagement, quality and utilisation metrics to ensure great experience for our users, couriers and more importantly, restaurants.      What we are looking for:      You are an analytical thinker who loves to solve problems  You are organised and deliver stuff on time You are a hustler, not stopping after 20 obstacles a day You have excellent spoken and written Georgian and English skills You are an owner and proactively find solutions to problems You are passionate about new technologies and food delivery       Why you'll love it here:       Amazing personal growth experience at one of the fastest-growing startups in Europe Working with motivated, talented and supportive team Enjoy our fun team events Working in one of the coolest offices in Tbilisi You’ll have a rare opportunity to build a product literally used by millions of people across the world      Did we spark your interest? Get in touch and let’s talk!#LI-Hybrid"
333,6108861002,Junior Partner Operations Specialist,Bolt Food,"{'city': 'Nicosia, Cyprus'}",https://bolt.eu/en/careers/positions/6108861002,"We are looking for a rockstar Junior Partner Operations Specialist to join the Bolt Food team in Nicosia. It’s an exciting once-in-a-lifetime opportunity as you would work with very smart people around the world in order to establish the next generation of a truly global food delivery platform. Your daily adventures will include:   Upload correct and fast all content into our system, create restaurants, groceries and other partners accounts. Coordinate menu creation process between team members and our partners. Translate menus and content, if needed. Train partners staff and explain how the app on the tablet works. Help out with account management: solve most time-sensitive operational issues, update the menu, pricing and other content information, ad-hoc tasks related to Grocery operations   We are looking for:   Being currently enrolled in university studies or a recent graduate. Have a data-driven and analytical mindset: good Excel/Google Sheets skills and enjoy organizing data. Great communication skills in Greek and English. Be willing to lean into any challenge, and take ownership for outcomes. Be keen to learn from others and ready to give your best.   #LI-Hybrid"
334,6025820002,Junior Recruiter,Recruitment,"{'city': 'Tallinn, Estonia'}",https://bolt.eu/en/careers/positions/6025820002,"Now armed with a fresh round of funding, we are eager to grow even faster. We are looking for a Junior Recruiter in Tallinn to help us get the best talent from all around the world!This is an amazing opportunity to be working with 45+ markets on different roles including Ridehailing, Micromobility, Food Delivery and Bolt Market Operations; as well as Business Operations supporting the company's growth. You will play a vital role in the team to help us expand our products across Europe and Africa. Your daily adventures will include:   Managing full-cycle recruitment processes across our 45+ markets and HQ Working closely with hiring managers to understand the position, team needs, culture and values Partnering with different business units from Operations, to Marketing, to Finance, and many others Actively sourcing, interviewing and selecting exceptional talent Representing Bolt professionally and warmly as the first point of contact Providing an amazing candidate experience every time Contributing ideas to improve our processes, employer brand, and hiring strategy  We are looking for:  Bachelor's Degree 1+ years of full-cycle recruitment experience in an agency or in-house Strong online candidate sourcing skills Knowledge of key modern social media and recruiting channels Experience closing senior-level candidates and negotiating offer terms Ability to deliver challenging recruitment projects on time Startup mindset and hunger to achieve great results  You get extra credits for:   Experience in a hyper-growth stage tech startup Experience sourcing and relocating candidates internationally  #LI-Hybrid"
335,6070289002,"Knowledge Management Lead, Sustainability",Micromobility Operations,"{'city': 'Tallinn, Estonia'}",https://bolt.eu/en/careers/positions/6070289002," To support expansion and tender processes, the Rentals team is looking for a Knowledge Management Lead on Sustainability. In this role, you will develop and drive Rentals’ central policy work on sustainability, working closely together with our Head of Sustainability and your colleagues in the Licensing team. The role has a strong policy dimension and you will be working closely with our Public Policy team to support local teams in national/local regulatory developments. Based in the Licensing team, you will provide support on (competitive) licensing processes as well.      Your daily adventures will include:    Market and competitor analysis Building out Bolt’s research database on sustainability and being an internal expert resource on academic and third party research Broker, project manage and publicise collaborations with universities, research institutions, 3rd party groups Coordinate with and ensure execution of strategy, projects and campaigns with regional teams Develop and influence licensing criteria and bids with the help of the local policy teams to ensure that Bolt is well positioned on key topics Produce policy material and proof points to be used globally or locally Support local policy managers by building a toolbox of policy materials to be used at national and local level A core member of our bid writing team for competitive tenders      What we are looking for:      Good working knowledge of English (essential), additional languages an asset Prior experience in policy is essential Prior experience on sustainability policy is essential Analytical, experience in research methods, ideally practiced and perfected in a postgraduate research setting Able to process large amounts of data; comfortable with statistical analysis and big data techniques Exceptional project management skills Good communication skills Experience managing diverse stakeholders both internally and externally Prior experience in the tech or micro mobility industries is an asset Existing network around key topics is an asset Passion for mobility, efficiency and sustainability issues   #LI-Hybrid"
